title,company_name,location,is_remote,employment_type,experience_level,min_salary,max_salary,salary_currency,description,requirements_raw,source_url,source_platform,skills_str
Senior Full Stack Full Stack Developer,Canva,"Denver, CO",True,contract,senior,117000.0,247000.0,USD,"Design scalable web systems, implement secure authentication, and optimize full-stack responsiveness.","- Proficient in Python
- Proficient in React
- Proficient in TypeScript
- Proficient in PostgreSQL
- Proficient in Git",https://jobs.example.com/canva/454,glassdoor,"Python,React,TypeScript,PostgreSQL,Git,Docker,Redis"
QA QA Automation Engineer,Cloudflare,"Toronto, Canada",False,full_time,mid,75000.0,155000.0,USD,"Ensure platform reliability through end-to-end integration, API contracts, and browser automation suites.","- Proficient in Python
- Proficient in Pytest
- Proficient in Selenium
- Proficient in Git
- Proficient in CI/CD",https://jobs.example.com/cloudflare/455,indeed,"Python,Pytest,Selenium,Git,CI/CD,Jest,Linux"
DevOps DevOps & Cloud Engineer,Airbnb,"Toronto, Canada",False,full_time,mid,95000.0,205000.0,USD,"Ensure system reliability, low latency, and zero-downtime upgrades across multi-region cloud environments.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/airbnb/456,indeed,"AWS,Docker,Kubernetes,Terraform,Linux,CI/CD,Azure"
Senior Machine Learning Machine Learning Engineer,HashiCorp,"Denver, CO",True,full_time,senior,143000.0,292000.0,USD,Bridge research and production: transform experimental prototypes into low-latency inference APIs.,"- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/hashicorp/457,naukri,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,Docker,Git"
Site Reliability DevOps & Cloud Engineer,CodeCraft Studio,"Hyderabad, India",False,contract,mid,95000.0,205000.0,USD,"Ensure system reliability, low latency, and zero-downtime upgrades across multi-region cloud environments.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/codecraftstudio/458,glassdoor,"AWS,Docker,Kubernetes,Terraform,Linux,GCP,Prometheus,Ansible"
Lead SRE DevOps & Cloud Engineer,Hyperion Analytics,"New York, NY",True,internship,lead,147000.0,318000.0,USD,"Ensure system reliability, low latency, and zero-downtime upgrades across multi-region cloud environments.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/hyperionanalytics/459,linkedin,"AWS,Docker,Kubernetes,Terraform,Linux,Git,Azure,Prometheus,Bash"
DevOps DevOps & Cloud Engineer,Coinbase,"Denver, CO",False,contract,mid,95000.0,205000.0,USD,"Ensure system reliability, low latency, and zero-downtime upgrades across multi-region cloud environments.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/coinbase/460,indeed,"AWS,Docker,Kubernetes,Terraform,Linux,Prometheus,CI/CD"
Lead Frontend Engineer,Snowflake,Remote,True,full_time,lead,124000.0,271000.0,USD,"Help design and implement interactive, responsive user interfaces that deliver exceptional user experiences.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/snowflake/461,linkedin,"React,TypeScript,JavaScript,Tailwind CSS,Git,REST API,Agile,Next.js"
QA QA Automation Engineer,Krypton Data,"Denver, CO",False,full_time,mid,75000.0,155000.0,USD,"Design, write, and execute automated regression test suites for microservices and modern web frontends.","- Proficient in Python
- Proficient in Pytest
- Proficient in Selenium
- Proficient in Git
- Proficient in CI/CD",https://jobs.example.com/kryptondata/462,synthetic,"Python,Pytest,Selenium,Git,CI/CD,Jest,REST API,Bash,Linux"
Software Test QA Automation Engineer,Canva,"Boston, MA",False,full_time,senior,98000.0,202000.0,USD,"Design, write, and execute automated regression test suites for microservices and modern web frontends.","- Proficient in Python
- Proficient in Pytest
- Proficient in Selenium
- Proficient in Git
- Proficient in CI/CD",https://jobs.example.com/canva/463,glassdoor,"Python,Pytest,Selenium,Git,CI/CD,Bash,Docker,Cypress"
Frontend Frontend Engineer,Elastic,"Los Angeles, CA",True,full_time,mid,80000.0,175000.0,USD,"Help design and implement interactive, responsive user interfaces that deliver exceptional user experiences.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/elastic/464,linkedin,"React,TypeScript,JavaScript,Tailwind CSS,Git,GraphQL,Vue.js,REST API"
Full Stack Full Stack Developer,Krypton Data,"New York, NY",True,full_time,mid,90000.0,190000.0,USD,Looking for a full stack engineer comfortable working from React client-side workflows to backend APIs and relational databases.,"- Proficient in Python
- Proficient in React
- Proficient in TypeScript
- Proficient in PostgreSQL
- Proficient in Git",https://jobs.example.com/kryptondata/465,indeed,"Python,React,TypeScript,PostgreSQL,Git,Docker,REST API"
Data Data Engineer,Krypton Data,"Hyderabad, India",False,full_time,mid,95000.0,195000.0,USD,"Design, construct, and manage scalable data pipelines, ETL workflows, and lakehouse storage layers.","- Proficient in Python
- Proficient in SQL
- Proficient in PostgreSQL
- Proficient in Kafka
- Proficient in Docker",https://jobs.example.com/kryptondata/466,glassdoor,"Python,SQL,PostgreSQL,Kafka,Docker,Linux,Pandas,Git"
QA QA Automation Engineer,Stripe,"Los Angeles, CA",False,full_time,mid,75000.0,155000.0,USD,"Ensure platform reliability through end-to-end integration, API contracts, and browser automation suites.","- Proficient in Python
- Proficient in Pytest
- Proficient in Selenium
- Proficient in Git
- Proficient in CI/CD",https://jobs.example.com/stripe/467,linkedin,"Python,Pytest,Selenium,Git,CI/CD,Jest,Cypress,Linux,Docker"
AI/ML Machine Learning Engineer,Snowflake,"Berlin, Germany",False,contract,senior,143000.0,292000.0,USD,"Train, evaluate, and deploy production machine learning models and LLM agent workflows at scale.","- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/snowflake/468,glassdoor,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,FastAPI,NLP,AWS"
Senior Data Data Engineer,Canva,"Toronto, Canada",False,internship,senior,124000.0,254000.0,USD,"Build reliable data pipelines, write SQL queries, and manage distributed data storage platforms.","- Proficient in Python
- Proficient in SQL
- Proficient in PostgreSQL
- Proficient in Kafka
- Proficient in Docker",https://jobs.example.com/canva/469,indeed,"Python,SQL,PostgreSQL,Kafka,Docker,Elasticsearch,Redis,Git,Snowflake"
Frontend Frontend Engineer,Atlassian,"Berlin, Germany",False,contract,senior,104000.0,228000.0,USD,"You will optimize client-side rendering performance, integrate GraphQL/REST endpoints, and build reusable UI components.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/atlassian/470,linkedin,"React,TypeScript,JavaScript,Tailwind CSS,Git,Next.js,Cypress"
Senior Machine Learning Machine Learning Engineer,Vanguard Digital,"Pune, India",False,contract,senior,143000.0,292000.0,USD,"Work with deep neural networks, model fine-tuning, embeddings, and real-time inference serving.","- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/vanguarddigital/471,synthetic,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,Git,LangChain"
Lead SDET QA Automation Engineer,Cloudflare,"Austin, TX",True,full_time,lead,116000.0,240000.0,USD,"Ensure platform reliability through end-to-end integration, API contracts, and browser automation suites.","- Proficient in Python
- Proficient in Pytest
- Proficient in Selenium
- Proficient in Git
- Proficient in CI/CD",https://jobs.example.com/cloudflare/472,glassdoor,"Python,Pytest,Selenium,Git,CI/CD,Cypress,Bash,Linux"
Lead Backend Engineer,Vanguard Digital,"Austin, TX",False,full_time,lead,132000.0,287000.0,USD,"We are seeking an engineer to build resilient, distributed backend services, design robust REST/gRPC APIs, and optimize database access.","- Proficient in Python
- Proficient in FastAPI
- Proficient in PostgreSQL
- Proficient in Docker
- Proficient in Git",https://jobs.example.com/vanguarddigital/473,indeed,"Python,FastAPI,PostgreSQL,Docker,Git,Kubernetes,Microservices,Pytest"
Site Reliability DevOps & Cloud Engineer,Canva,"Hyderabad, India",True,full_time,senior,124000.0,266000.0,USD,"Build automated CI/CD deployment pipelines, manage Kubernetes infrastructure, and enforce cloud security posture.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/canva/474,indeed,"AWS,Docker,Kubernetes,Terraform,Linux,GCP,Python,CI/CD,Bash"
Senior QA Automation QA Automation Engineer,Cloudflare,"London, UK",False,full_time,senior,98000.0,202000.0,USD,Partner with development teams to incorporate automated tests into CI/CD pipelines and drive test coverage.,"- Proficient in Python
- Proficient in Pytest
- Proficient in Selenium
- Proficient in Git
- Proficient in CI/CD",https://jobs.example.com/cloudflare/475,naukri,"Python,Pytest,Selenium,Git,CI/CD,REST API,Bash"
DevOps DevOps & Cloud Engineer,Orbit Software,"London, UK",True,internship,senior,124000.0,266000.0,USD,"Build automated CI/CD deployment pipelines, manage Kubernetes infrastructure, and enforce cloud security posture.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/orbitsoftware/476,indeed,"AWS,Docker,Kubernetes,Terraform,Linux,Prometheus,GCP"
Site Reliability DevOps & Cloud Engineer,GitHub,Remote,True,contract,mid,95000.0,205000.0,USD,"Build automated CI/CD deployment pipelines, manage Kubernetes infrastructure, and enforce cloud security posture.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/github/477,naukri,"AWS,Docker,Kubernetes,Terraform,Linux,Ansible,Prometheus"
Senior Machine Learning Machine Learning Engineer,Shopify,"New York, NY",False,full_time,senior,143000.0,292000.0,USD,Bridge research and production: transform experimental prototypes into low-latency inference APIs.,"- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/shopify/478,synthetic,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,FastAPI,TensorFlow,LangChain"
Lead Frontend Engineer,Uber,"Berlin, Germany",False,full_time,lead,124000.0,271000.0,USD,"You will optimize client-side rendering performance, integrate GraphQL/REST endpoints, and build reusable UI components.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/uber/479,synthetic,"React,TypeScript,JavaScript,Tailwind CSS,Git,Cypress,Jest,Agile,REST API"
Lead Frontend Engineer,Hyperion Analytics,"Pune, India",False,contract,lead,124000.0,271000.0,USD,"You will optimize client-side rendering performance, integrate GraphQL/REST endpoints, and build reusable UI components.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/hyperionanalytics/480,linkedin,"React,TypeScript,JavaScript,Tailwind CSS,Git,GraphQL,Vue.js,Next.js"
Data Data Engineer,MongoDB Inc,"Pune, India",False,full_time,mid,95000.0,195000.0,USD,"Build reliable data pipelines, write SQL queries, and manage distributed data storage platforms.","- Proficient in Python
- Proficient in SQL
- Proficient in PostgreSQL
- Proficient in Kafka
- Proficient in Docker",https://jobs.example.com/mongodbinc/481,glassdoor,"Python,SQL,PostgreSQL,Kafka,Docker,Redis,AWS,Snowflake,Linux"
Senior Data Data Engineer,Zenith Health Tech,"Pune, India",True,full_time,senior,124000.0,254000.0,USD,"Design, construct, and manage scalable data pipelines, ETL workflows, and lakehouse storage layers.","- Proficient in Python
- Proficient in SQL
- Proficient in PostgreSQL
- Proficient in Kafka
- Proficient in Docker",https://jobs.example.com/zenithhealthtech/482,linkedin,"Python,SQL,PostgreSQL,Kafka,Docker,Snowflake,Git,Pandas"
Junior Frontend Engineer,Elastic,"Seattle, WA",True,full_time,entry,64000.0,140000.0,USD,"You will optimize client-side rendering performance, integrate GraphQL/REST endpoints, and build reusable UI components.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/elastic/483,naukri,"React,TypeScript,JavaScript,Tailwind CSS,Git,Vue.js,GraphQL"
DevOps DevOps & Cloud Engineer,Vercel,"Pune, India",False,internship,senior,124000.0,266000.0,USD,"Maintain infrastructure as code with Terraform, containerize services with Docker, and configure Prometheus/Grafana monitoring.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/vercel/484,indeed,"AWS,Docker,Kubernetes,Terraform,Linux,Ansible,GCP"
Senior DevOps DevOps & Cloud Engineer,Acme Technologies,"Berlin, Germany",False,full_time,senior,124000.0,266000.0,USD,"Ensure system reliability, low latency, and zero-downtime upgrades across multi-region cloud environments.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/acmetechnologies/485,indeed,"AWS,Docker,Kubernetes,Terraform,Linux,Ansible,GCP"
Full Stack Full Stack Developer,Lyft,"Denver, CO",False,full_time,mid,90000.0,190000.0,USD,"Design scalable web systems, implement secure authentication, and optimize full-stack responsiveness.","- Proficient in Python
- Proficient in React
- Proficient in TypeScript
- Proficient in PostgreSQL
- Proficient in Git",https://jobs.example.com/lyft/486,synthetic,"Python,React,TypeScript,PostgreSQL,Git,Django,Tailwind CSS,FastAPI"
